-0.11544,-0.11213,-0.11261,-0.11354,-0.11524,-0.11462,-0.11188,-0.11662,-0.11125,-0.11603,-0.11925,-0.11583,-0.11861,-0.11475,-0.1137,-0.11588,-0.11605,-0.11649,-0.1142,-0.11514,-0.11722,-0.11553,-0.11621,-0.11565,-0.11833,-0.11456,-0.11609,-0.11637,-0.11401,-0.10618,-0.1174,-0.11532
-0.11473,-0.11401,-0.11596,-0.11666,-0.1114,-0.11175,-0.11554,-0.11935,-0.11886,-0.11426,-0.11802,-0.1142,-0.11593,-0.11575,-0.11571,-0.11566,-0.11244,-0.11741,-0.11486,-0.1131,-0.11073,-0.11929,-0.11719,-0.1121,-0.11308,-0.10952,-0.11353,-0.11429,-0.11379,-0.11364,-0.11544,-0.11259
-0.11621,-0.11755,-0.11377,-0.11779,-0.11621,-0.11905,-0.11733,-0.11716,-0.11582,-0.11022,-0.11737,-0.11609,-0.11418,-0.11259,-0.1116,-0.11282,-0.10781,-0.11675,-0.11356,-0.11412,-0.11566,-0.11759,-0.11001,-0.11718,-0.11651,-0.11699,-0.11477,-0.11887,-0.12067,-0.11577,-0.11564,-0.1167
-0.11695,-0.11529,-0.11619,-0.11687,-0.11676,-0.11546,-0.11432,-0.11447,-0.11874,-0.12004,-0.1171,-0.1175,-0.11767,-0.11632,-0.11519,-0.11426,-0.11841,-0.11585,-0.11933,-0.11905,-0.11374,-0.11554,-0.11434,-0.11581,-0.11607,-0.11786,-0.11451,-0.10929,-0.11458,-0.11117,-0.11342,-0.11699
-0.11706,-0.11521,-0.11445,-0.11511,-0.11511,-0.11221,-0.11545,-0.11021,-0.11632,-0.11969,-0.11032,-0.11878,-0.11433,-0.11601,-0.11845,-0.11104,-0.11271,-0.11762,-0.11357,-0.1105,-0.11506,-0.11755,-0.11668,-0.11872,-0.11681,-0.11649,-0.1182,-0.11297,-0.11699,-0.11713,-0.1171,-0.11581
-0.1151,-0.11749,-0.11286,-0.115,-0.11019,-0.1118,-0.11949,-0.11573,-0.11411,-0.11724,-0.11836,-0.11743,-0.11651,-0.11649,-0.12004,-0.11304,-0.11614,-0.11979,-0.11748,-0.11573,-0.11762,-0.11827,-0.11952,-0.11746,-0.11281,-0.11684,-0.11814,-0.11797,-0.11784,-0.11699,-0.11709,-0.11662
-0.11834,-0.11725,-0.11544,-0.11851,-0.11187,-0.11637,-0.11435,-0.11849,-0.11703,-0.11364,-0.11755,-0.1135,-0.1074,-0.11871,-0.1077,-0.11736,-0.114,-0.1187,-0.11538,-0.11813,-0.11835,-0.11821,-0.11115,-0.11558,-0.11459,-0.11778,-0.11397,-0.11847,-0.11473,-0.11535,-0.11357,-0.11588
-0.1177,-0.11921,-0.11846,-0.11412,-0.11371,-0.11601,-0.11612,-0.11614,-0.1168,-0.11641,-0.11748,-0.11886,-0.11434,-0.11628,-0.11655,-0.11351,-0.11655,-0.11306,-0.11613,-0.11439,-0.11138,-0.11925,-0.11706,-0.11872,-0.11598,-0.11184,-0.1099,-0.11399,-0.11344,-0.11743,-0.11412,-0.11452
-0.11717,-0.11602,-0.11743,-0.1165,-0.11359,-0.11401,-0.1175,-0.11737,-0.11748,-0.11552,-0.11388,-0.11578,-0.11478,-0.11646,-0.11649,-0.11793,-0.11337,-0.11621,-0.11447,-0.11531,-0.1108,-0.115,-0.11381,-0.11872,-0.11615,-0.11954,-0.11405,-0.11173,-0.11324,-0.11829,-0.11759,-0.11751
-0.11867,-0.11535,-0.11362,-0.11954,-0.12047,-0.11632,-0.11764,-0.11581,-0.11552,-0.11443,-0.1171,-0.11681,-0.11534,-0.11782,-0.11859,-0.11406,-0.11284,-0.11687,-0.11762,-0.11567,-0.1164,-0.11661,-0.11448,-0.11732,-0.1159,-0.11679,-0.11819,-0.11568,-0.12068,-0.11676,-0.11493,-0.11505
-0.11789,-0.11344,-0.11475,-0.11583,-0.11474,-0.11468,-0.11432,-0.11562,-0.10852,-0.11774,-0.11833,-0.11469,-0.11416,-0.11753,-0.11611,-0.11587,-0.11799,-0.11948,-0.11775,-0.11548,-0.11932,-0.11928,-0.11532,-0.11752,-0.11203,-0.11728,-0.11662,-0.11619,-0.11737,-0.1184,-0.1169,-0.11729
-0.1174,-0.11416,-0.11705,-0.11441,-0.11604,-0.11599,-0.11331,-0.11692,-0.11422,-0.11898,-0.11252,-0.11138,-0.11281,-0.11117,-0.11589,-0.1186,-0.11852,-0.11392,-0.11119,-0.11672,-0.1136,-0.1158,-0.11228,-0.11693,-0.11517,-0.1167,-0.11676,-0.11415,-0.1123,-0.11648,-0.11647,-0.11377
-0.11772,-0.11777,-0.11579,-0.11748,-0.11946,-0.11719,-0.11406,-0.11551,-0.11646,-0.11676,-0.11448,-0.11495,-0.11374,-0.11491,-0.11731,-0.11572,-0.11514,-0.11746,-0.11743,-0.11836,-0.11471,-0.11183,-0.11889,-0.11443,-0.11458,-0.11709,-0.11654,-0.11653,-0.11499,-0.11572,-0.11772,-0.11493
-0.11712,-0.11703,-0.11483,-0.11724,-0.11754,-0.1158,-0.11486,-0.11502,-0.11583,-0.11693,-0.1187,-0.11406,-0.11328,-0.11139,-0.11175,-0.11308,-0.11781,-0.11793,-0.11374,-0.11412,-0.11208,-0.11726,-0.11469,-0.11729,-0.11345,-0.11586,-0.11023,-0.11579,-0.11375,-0.11459,-0.11192,-0.11236
-0.1188,-0.11672,-0.11848,-0.11774,-0.11805,-0.12024,-0.11302,-0.11125,-0.11676,-0.11665,-0.11426,-0.11847,-0.11415,-0.1137,-0.11734,-0.11566,-0.11729,-0.11741,-0.11552,-0.11637,-0.1183,-0.11789,-0.11492,-0.11805,-0.12033,-0.11927,-0.11217,-0.11741,-0.11939,-0.11556,-0.11583,-0.11902
-0.11741,-0.11646,-0.11924,-0.11397,-0.11547,-0.1199,-0.11399,-0.11604,-0.11413,-0.112,-0.11656,-0.11552,-0.11845,-0.11686,-0.1162,-0.11418,-0.11635,-0.11548,-0.11648,-0.11942,-0.11834,-0.11645,-0.11056,-0.11577,-0.11336,-0.11696,-0.11414,-0.11908,-0.11534,-0.11764,-0.11506,-0.11465
-0.11103,-0.11185,-0.1197,-0.11496,-0.11851,-0.11797,-0.11603,-0.11573,-0.1163,-0.11641,-0.11604,-0.10864,-0.11428,-0.11368,-0.11538,-0.11606,-0.11621,-0.11714,-0.11702,-0.11599,-0.11495,-0.11629,-0.11402,-0.1146,-0.11492,-0.11646,-0.11169,-0.11915,-0.11319,-0.11899,-0.11564,-0.11605
-0.11664,-0.11704,-0.11679,-0.11412,-0.11312,-0.11728,-0.11004,-0.11623,-0.11769,-0.11469,-0.11601,-0.11434,-0.11485,-0.11542,-0.11649,-0.11717,-0.10914,-0.11348,-0.11481,-0.11627,-0.11925,-0.11285,-0.11914,-0.11533,-0.11697,-0.11808,-0.11694,-0.11208,-0.1192,-0.11443,-0.11722,-0.11716
